timestamp	cycle	llm_model	status	source	model_name	n_mfcc	cgm_lag_min	feature_key	normalization	exp_key	pers_mae	pers_r	pop_mae	pop_r	temp_mae	temp_r	pers_mard	pop_mard	temp_mard	pop_clarke_ab_pct	pop_bias	temp_bias	signal_gate_pass_rate	signal_gate_penalty	balance	selection_score	temporal_penalty	correlation_penalty	participants	notes
2026-03-23T00:21:28	20	qwen2.5-coder:7b	discard	underexplored	Ridge	30	10	mfcc+spectral	none	Ridge|30|mfcc+spectral|none|lag10	14.1298	0.1552	16.8548	-0.0879			14.0622	16.9294		99.62	1.3072		0.0000	0.9000	15.4923	17.1438	0.0000	1.6515	9	guardrail_underexplored_axes;early_stop_no_temporal;fail_tags=low_pop_r,high_pop_mard,weak_signal_gate,high_correlation_penalty
2026-03-23T00:57:54	21	qwen2.5-coder:7b	discard	underexplored	Ridge	20	20	mfcc+spectral+pitch+vq	rank	Ridge|20|mfcc+spectral+pitch+vq|rank|lag20	12.1806	0.1804	12.6793	-0.0287	11.6394	0.1976	12.1355	12.4698	11.2216	99.62	-0.7274	-2.1638	0.0000	0.9000	12.4299	13.8446	0.0000	1.4147	9	guardrail_underexplored_axes;ok;fail_tags=low_pop_r,weak_signal_gate,high_correlation_penalty
2026-03-23T00:57:54	22	qwen2.5-coder:7b	discard	underexplored	Ridge	20	10	mfcc+spectral+pitch+vq	rank	Ridge|20|mfcc+spectral+pitch+vq|rank|lag10	12.8225	0.1680	13.2281	-0.0283	11.9321	0.2154	12.8223	13.0270	11.4957	99.62	-0.7731	-2.4300	0.0000	0.9000	13.0253	14.4386	0.0000	1.4133	9	guardrail_underexplored_axes;ok;fail_tags=low_pop_r,weak_signal_gate,high_correlation_penalty
2026-03-23T01:34:17	23	qwen2.5-coder:7b	discard	underexplored	Ridge	30	20	all_features	none	Ridge|30|all_features|none|lag20	13.9202	0.0698	23.3770	-0.0066			13.7875	23.2682		99.25	0.8145		0.0000	0.9000	18.6486	19.9749	0.0000	1.3263	9	guardrail_underexplored_axes;early_stop_no_temporal;fail_tags=low_pop_r,high_pop_mard,weak_signal_gate,high_correlation_penalty
2026-03-23T01:34:17	24	qwen2.5-coder:7b	discard	underexplored	Ridge	30	10	all_features	none	Ridge|30|all_features|none|lag10	14.4247	0.1021	24.4889	-0.0005			14.3468	24.2650		98.99	0.1984		0.0000	0.9000	19.4568	20.7588	0.0000	1.3020	9	guardrail_underexplored_axes;early_stop_no_temporal;fail_tags=low_pop_r,high_pop_mard,low_clarke_ab,weak_signal_gate,high_correlation_penalty
2026-03-23T01:35:57	25	qwen2.5-coder:7b	discard	underexplored	Ridge	30	20	mfcc_only	zscore	Ridge|30|mfcc_only|zscore|lag20	12.1043	0.1559	12.6683	0.0160	11.4649	0.2395	11.9864	12.5206	10.9704	99.62	0.0359	-2.2531	0.0000	0.9000	12.3863	13.6223	0.0000	1.2360	9	guardrail_underexplored_axes;ok;fail_tags=low_pop_r,weak_signal_gate,high_correlation_penalty
2026-03-23T01:35:57	26	qwen2.5-coder:7b	discard	underexplored	Ridge	30	10	mfcc_only	zscore	Ridge|30|mfcc_only|zscore|lag10	12.3797	0.1711	13.2600	0.0197	11.8571	0.2637	12.3020	13.1173	11.3587	99.62	-0.0155	-2.4506	0.1111	0.5667	12.8198	13.7077	0.0000	0.8879	9	guardrail_underexplored_axes;ok;fail_tags=low_pop_r
2026-03-23T01:39:15	27	qwen2.5-coder:7b	discard	underexplored	Ridge	30	20	mfcc+spectral	none	Ridge|30|mfcc+spectral|none|lag20	13.4163	0.1644	16.4185	-0.0973			13.3074	16.5100		99.62	1.7254		0.0000	0.9000	14.9174	16.6065	0.0000	1.6891	9	guardrail_underexplored_axes;early_stop_no_temporal;fail_tags=low_pop_r,high_pop_mard,weak_signal_gate,high_correlation_penalty
2026-03-23T01:39:15	28	qwen2.5-coder:7b	discard	underexplored	Ridge	40	20	mfcc+spectral	none	Ridge|40|mfcc+spectral|none|lag20	12.8098	0.1766	17.8364	-0.0865			12.7098	17.8965		99.62	2.0215		0.0000	0.9000	15.3231	16.9692	0.0000	1.6461	9	guardrail_underexplored_axes;early_stop_no_temporal;fail_tags=low_pop_r,high_pop_mard,weak_signal_gate,high_correlation_penalty
2026-03-23T02:11:44	29	qwen2.5-coder:7b	discard	underexplored	Ridge	30	20	mfcc+spectral+pitch+vq	rank	Ridge|30|mfcc+spectral+pitch+vq|rank|lag20	11.3231	0.2041	13.8645	-0.0504	10.8095	0.2820	11.2008	13.6557	10.3805	99.62	-0.7400	-1.9278	0.1111	0.5667	12.5938	13.7621	0.0000	1.1683	9	guardrail_underexplored_axes;ok;fail_tags=low_pop_r
2026-03-23T02:11:44	30	qwen2.5-coder:7b	discard	underexplored	Ridge	40	20	mfcc+spectral+pitch+vq	rank	Ridge|40|mfcc+spectral+pitch+vq|rank|lag20	10.9157	0.2162	14.3714	-0.0258	10.5232	0.2744	10.8267	14.1765	10.1427	99.62	-0.8147	-2.1564	0.1111	0.5667	12.6435	13.7135	0.0000	1.0700	9	guardrail_underexplored_axes;ok;fail_tags=low_pop_r
2026-03-23T02:45:18	31	qwen2.5-coder:7b	discard	underexplored	Ridge	40	20	all_features	none	Ridge|40|all_features|none|lag20	13.6212	0.0605	30.3537	-0.0114			13.5079	30.3230		97.61	4.7358		0.0000	0.9000	21.9875	23.3333	0.0000	1.3458	9	guardrail_underexplored_axes;early_stop_no_temporal;fail_tags=low_pop_r,high_pop_mard,low_clarke_ab,weak_signal_gate,high_correlation_penalty
2026-03-23T02:45:18	32	qwen2.5-coder:7b	discard	underexplored	Ridge	40	10	all_features	none	Ridge|40|all_features|none|lag10	14.0568	0.0918	31.3213	-0.0018			14.0186	31.2311		97.61	4.1043		0.0000	0.9000	22.6891	23.9962	0.0000	1.3071	9	guardrail_underexplored_axes;early_stop_no_temporal;fail_tags=low_pop_r,high_pop_mard,low_clarke_ab,weak_signal_gate,high_correlation_penalty
2026-03-23T02:47:03	33	qwen2.5-coder:7b	discard	underexplored	Ridge	40	20	mfcc_only	zscore	Ridge|40|mfcc_only|zscore|lag20	12.8549	0.1653	13.7787	0.0248			12.7446	13.6440		99.62	0.0440		0.0000	0.9000	13.3168	14.5175	0.0000	1.2007	9	guardrail_underexplored_axes;early_stop_no_temporal;fail_tags=low_pop_r,weak_signal_gate,high_correlation_penalty
2026-03-23T02:47:03	34	qwen2.5-coder:7b	discard	underexplored	Ridge	40	10	mfcc_only	zscore	Ridge|40|mfcc_only|zscore|lag10	13.6779	0.1499	14.3507	0.0309			13.6104	14.2116		99.62	-0.0128		0.1111	0.5667	14.0143	14.8575	0.0000	0.8432	9	guardrail_underexplored_axes;early_stop_no_temporal;fail_tags=low_pop_r
2026-03-23T02:50:33	35	qwen2.5-coder:7b	discard	underexplored	Ridge	40	20	mfcc+spectral	rank	Ridge|40|mfcc+spectral|rank|lag20	11.3571	0.1907	13.5943	0.0123	10.7569	0.2526	11.2729	13.4452	10.3179	99.62	0.0346	-2.3482	0.1111	0.5667	12.4757	13.3933	0.0000	0.9176	9	guardrail_underexplored_axes;ok;fail_tags=low_pop_r
2026-03-23T02:50:33	36	qwen2.5-coder:7b	discard	underexplored	Ridge	40	10	mfcc+spectral	rank	Ridge|40|mfcc+spectral|rank|lag10	12.0155	0.1804	13.9974	0.0303	11.2850	0.2608	11.9708	13.8667	10.8137	99.62	-0.0156	-2.5327	0.1111	0.5667	13.0064	13.8518	0.0000	0.8453	9	guardrail_underexplored_axes;ok;fail_tags=low_pop_r
2026-03-23T03:23:00	37	qwen2.5-coder:7b	discard	underexplored	Ridge	40	20	mfcc+spectral+pitch+vq	none	Ridge|40|mfcc+spectral+pitch+vq|none|lag20	12.3370	0.2044	18.6033	-0.1204			12.2543	18.7094		99.62	2.4896		0.1111	0.5667	15.4701	16.9183	0.0000	1.4481	9	guardrail_underexplored_axes;early_stop_no_temporal;fail_tags=low_pop_r,high_pop_mard,high_correlation_penalty
2026-03-23T03:23:00	38	qwen2.5-coder:7b	keep	underexplored	BayesianRidge	8	20	mfcc+spectral+pitch+vq	none	BayesianRidge|8|mfcc+spectral+pitch+vq|none|lag20	9.5704	-0.1352	11.7853	-0.1339	8.8815	0.1877	9.4389	11.7869	8.4302	99.62	0.7746	-2.2376	0.0000	0.9000	10.6778	12.5133	0.0000	1.8355	9	guardrail_underexplored_axes;ok
